id,comment,program,time
똑똑박사, 대충하시는데. . 참잘구우셔 ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062532
ksk, 먹방의달인같아요진짜잘하세요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062552
딱지치기, 행복이 느껴져요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062552
어머님은짜장면에밥, 귀요미 오빠 혹시 유튜브도 하시나요? 먹방으로~~👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062613
딱지치기, 쫄깃쫄깃,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062634
어머님은짜장면에밥, 쩝쩝쩝~~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062634
ksk, 버터향이느겨지네요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062634
딩또런, ㅋㅋㅋㅋ한마디로 표현해주세요 ㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062634
딱지치기, 핏줄 기억해둬야겠어요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062716
어머님은짜장면에밥, 유튜브하심 잘하실듯👏👏👏👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062716
