id,comment,program,time
눈누난나, 우리도 태국왕자 됩시당,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081711
홍게먹자, ㅋㅋ 태국왕자,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081711
성은주, 사야겠다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081711
퐁퐁, 저요~~~👋🏻👋🏻,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081711
요알못, 여자분들은 라떼죠,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081732
하트, 태국왕자ㅋㅋㅋ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081732
퐁퐁, 라떼 맛있죠~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081732
요알못, 여성분들은 라떼만 찾아요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081752
퐁퐁, 커피원액이 중요한 라떼~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081813
셀링선셋, 무조건 주문이다 명 MC 이준희님은 아무런 물건 제품을 광고 안 하신분이다 ㅡ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081834
퐁퐁, 향도좋구~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081834
퐁퐁, 아~ 맡구싶다~~~4D안되나요~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081854
홍게먹자, 이준희님이시군요 이분... 정말 혼자오디오가 안비어서 뉼라고있어요 ㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081915
성은주, 마시고싶다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081915
홍게먹자, 향기가 궁금해요 정말,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081915
요알못, 세계 1% 가 생산이 1%만 된다는건가요? 태국에서 1% 요?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081956
퐁퐁, 도이랩콜드브루~!! 입력!!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081956
요알못, 아 세계에서 1% 만 먹을수 있는커피네요 그럼 ㅎㅎㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082017
퐁퐁, 도이랩커피1등! 이준희님 1등!인정~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082017
성은주, 주문할께요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082038
홍게먹자, 인정인정,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082038
퐁퐁, 콸콸콸~~~~~나오는거 최고다!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082038
홍게먹자, 혼자 저렇게 즐기시면서 진행을 와! 우!!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082059
셀링선셋, 커피 좋아하는65세 넘은 어르신들 경노 우대 가격 없나요 6개 월 정도 주문할텐데??????????,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082059
퐁퐁, 콸콸콸~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082140
홍게먹자, ㅋㅋㅋㅋ 6개월 주문하시면 할인 더 해주새요 ㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082201
whatwhat, 방송 잘하시네요~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082201
퐁퐁, 꼬숩다~~ 벌써 꼬숩다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082201
눈누난나, 와 라떼 맛나겟다 색이 곱네요 고와,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082221
퐁퐁, 집퀄리티아니다~ 카페다 태국카페~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082221
요알못, 쇼호스트님과 함께보니 더 고급져보이네요,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082242
요알못, ㅋㅋㅋ 블루보틀 유명하죠,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_082303
