id,comment,program,time
푸르딩딩, 안녕 잘 봣어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
가스캣, 방송 잘봤습니당,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
박도리탕1, 잘보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
지이, 잘봤습니다 ㅔ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sjh, 21년 햅쌀인가요?,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
뽀잉뽀잉, ㅃㅇㅃㅇ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
hyun, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
후니, 수고하셨습니다.,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ghc, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
kukakiko, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
잉소연, 언녕^^,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
먼가하자, 잘 보았습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
스마일, 반가웠습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
green, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
냐옹이, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
minusky00, 잘봣당,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
아이조아, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
지이, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
하루의힘, 잘봤어요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
체리자몽, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
나, 잘 보고 갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
호오빠앙, 안나ㅕㅇ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
bs0831, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
jdm, 수고하셨어요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
pop, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
하루의힘, 잘봤어요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
햇님이, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
냄볼, 다음에또해주세요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
dkrehd2040, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
콩콩이, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
린다윤, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mins mom, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sy11288, 잘 봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
톨이토리, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
wjd, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
esthe, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
good, ㅂㅇㅂㅇ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
moon, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ljn, 잘봤어용,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
하루의힘, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ckh, 잘 보고 갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
kmu, 나주농협 머드쌀 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
코봉코봉, 수고하셨어요!!,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
주니할미, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
별, 라방혜택 너무 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sof, 수고하셧습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
shriump, 수고하셨어요.,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
moon, 고생하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
체리자몽, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
